date,DEC,CDI,usd,ibov
2000-06-07,272.80,172.98,161.54,153.83
2000-06-08,275.15,173.09,160.75,158.13
2000-06-09,275.30,173.21,161.21,157.45
2000-06-12,275.40,173.32,161.58,156.16
2000-06-13,275.22,173.44,162.11,156.34
2000-06-14,277.36,173.55,162.18,157.72
2000-06-15,277.05,173.67,161.93,158.77
2000-06-16,279.23,173.78,161.87,159.01
2000-06-19,280.87,173.90,161.49,159.78
2000-06-20,285.02,174.02,161.14,161.91
2000-06-21,292.44,174.13,162.30,165.78
2000-06-23,295.12,174.24,163.04,164.35
2000-06-26,293.36,174.35,163.74,161.99
2000-06-27,289.07,174.46,163.32,159.92
2000-06-28,299.00,174.57,162.96,162.42
2000-06-29,294.80,174.68,162.76,158.99
2000-06-30,298.50,174.79,161.22,160.38
2000-07-03,298.50,174.90,161.93,163.33
2000-07-04,305.07,175.01,162.30,166.35
2000-07-05,308.57,175.12,161.64,166.22
2000-07-06,313.59,175.23,160.95,165.88
2000-07-07,320.63,175.34,160.97,169.74
2000-07-10,322.76,175.45,161.27,169.30
2000-07-11,310.26,175.56,160.97,164.70
2000-07-12,310.32,175.67,161.52,163.17
2000-07-13,308.13,175.77,162.14,161.65
2000-07-14,308.43,175.88,162.17,160.50
2000-07-17,313.13,175.99,161.03,166.22
2000-07-18,315.14,176.10,160.95,167.79
2000-07-19,311.71,176.21,161.61,164.01
2000-07-20,314.88,176.32,161.35,165.94
2000-07-21,314.30,176.42,160.51,166.14
2000-07-24,318.49,176.53,160.82,168.28
2000-07-25,315.58,176.64,160.30,166.35
2000-07-26,314.48,176.74,160.55,163.65
2000-07-27,318.24,176.85,159.85,164.09
2000-07-28,312.51,176.96,159.68,160.40
2000-07-31,313.57,177.06,158.96,160.26
2000-08-01,309.01,177.17,160.14,158.06
2000-08-02,310.55,177.28,160.47,157.56
2000-08-03,313.42,177.38,161.93,157.72
2000-08-04,317.84,177.49,160.49,161.86
2000-08-07,319.36,177.60,160.87,162.75
2000-08-08,319.61,177.70,161.15,163.17
2000-08-09,319.14,177.81,160.77,160.95
2000-08-10,319.50,177.92,160.88,161.68
2000-08-11,320.73,178.03,160.85,163.15
2000-08-14,324.55,178.13,161.41,170.09
2000-08-15,327.07,178.24,161.72,171.52
2000-08-16,329.43,178.35,161.85,168.54
2000-08-17,333.31,178.46,162.08,170.26
2000-08-18,331.62,178.56,162.78,168.10
2000-08-21,324.71,178.67,163.00,166.10
2000-08-22,326.12,178.78,162.73,167.04
2000-08-23,329.68,178.89,162.88,166.71
2000-08-24,331.39,178.99,163.05,166.28
2000-08-25,337.08,179.10,163.13,169.32
2000-08-28,333.57,179.21,163.70,169.29
2000-08-29,331.63,179.32,164.34,167.58
2000-08-30,340.33,179.43,163.54,168.09
2000-08-31,340.19,179.53,163.31,168.01
2000-09-01,338.74,179.64,163.17,168.77
2000-09-04,332.78,179.75,163.50,170.00
2000-09-05,331.43,179.86,163.85,168.44
2000-09-06,335.17,179.97,163.07,169.36
2000-09-08,334.57,180.08,163.22,168.48
2000-09-11,333.15,180.18,163.00,167.10
2000-09-12,329.60,180.29,163.72,164.57
2000-09-13,329.39,180.40,164.08,163.61
2000-09-14,329.10,180.51,164.06,163.22
2000-09-15,325.80,180.62,165.14,160.12
2000-09-18,317.46,180.73,166.22,155.66
2000-09-19,313.55,180.84,166.04,154.08
2000-09-20,315.44,180.95,166.11,154.24
2000-09-21,316.24,181.06,165.85,154.54
2000-09-22,315.90,181.17,166.54,153.40
2000-09-25,297.80,181.28,164.91,158.13
2000-09-26,298.45,181.39,165.75,157.14
2000-09-27,293.22,181.50,165.62,155.29
2000-09-28,292.81,181.61,165.51,153.35
2000-09-29,294.96,181.72,165.13,154.26
2000-10-02,289.85,181.83,165.54,152.23
2000-10-03,291.51,181.94,165.68,151.89
2000-10-04,292.52,182.05,165.96,151.94
2000-10-05,296.59,182.16,165.71,155.78
2000-10-06,294.54,182.27,165.88,154.50
2000-10-09,290.76,182.38,166.36,152.17
2000-10-10,290.49,182.49,166.06,152.82
2000-10-11,311.87,182.60,166.62,150.10
2000-10-13,310.26,182.71,168.06,146.89
2000-10-16,311.37,182.82,167.52,147.99
2000-10-17,308.51,182.93,167.19,145.06
2000-10-18,298.81,183.04,168.34,138.89
2000-10-19,302.88,183.15,167.61,141.93
2000-10-20,299.81,183.27,168.35,141.65
2000-10-23,298.41,183.38,169.44,137.54
2000-10-24,292.88,183.49,170.00,134.26
2000-10-25,291.66,183.60,172.70,132.51
2000-10-26,293.47,183.71,173.22,133.15
2000-10-27,300.95,183.82,172.32,139.56
2000-10-30,302.67,183.93,171.82,141.35
2000-10-31,305.16,184.04,170.98,144.42
2000-11-01,301.38,184.15,171.06,141.39
2000-11-03,304.00,184.27,172.74,141.40
2000-11-06,303.19,184.38,174.31,141.57
2000-11-07,303.32,184.49,175.31,142.53
2000-11-08,304.63,184.60,174.68,143.71
2000-11-09,302.73,184.71,176.29,140.76
2000-11-10,303.73,184.82,175.24,140.71
2000-11-13,301.55,184.94,175.36,138.35
2000-11-14,301.28,185.05,174.12,139.96
2000-11-16,299.69,185.16,174.53,139.85
2000-11-17,298.34,185.27,175.48,137.29
2000-11-20,302.55,185.38,173.44,137.81
2000-11-21,306.82,185.50,171.07,141.12
2000-11-22,306.39,185.61,173.06,141.25
2000-11-23,304.72,185.72,173.87,138.33
2000-11-24,304.27,185.83,175.19,137.64
2000-11-27,302.15,185.94,175.29,137.44
2000-11-28,300.06,186.06,177.14,133.57
2000-11-29,301.06,186.17,175.64,133.90
2000-11-30,294.86,186.28,175.51,130.32
2000-12-01,293.80,186.39,177.30,129.38
2000-12-04,294.11,186.50,177.76,128.86
2000-12-05,297.99,186.62,175.98,134.08
2000-12-06,301.35,186.73,176.06,136.25
2000-12-07,301.85,186.84,176.43,135.93
2000-12-08,310.45,186.95,176.40,143.15
2000-12-11,313.17,187.07,175.98,146.29
2000-12-12,310.91,187.18,176.23,144.75
2000-12-13,312.44,187.29,175.75,145.16
2000-12-14,313.85,187.40,175.86,146.52
2000-12-15,311.90,187.51,176.25,144.55
2000-12-18,316.76,187.63,175.00,146.04
2000-12-19,316.24,187.74,175.15,146.68
2000-12-20,315.41,187.85,175.18,143.54
2000-12-21,314.83,187.96,175.35,141.54
2000-12-22,316.54,188.07,174.87,141.17
2000-12-26,314.41,188.18,175.35,141.92
2000-12-27,318.10,188.29,175.62,144.81
2000-12-28,325.85,188.40,175.14,146.51
2000-12-29,325.85,188.50,175.14,147.97
2001-01-02,324.99,188.61,173.62,149.42
2001-01-03,330.24,188.72,173.95,151.49
2001-01-04,338.74,188.83,173.34,161.66
2001-01-05,337.26,188.94,174.51,159.70
2001-01-08,336.01,189.05,174.87,158.02
2001-01-09,339.91,189.16,174.12,163.01
2001-01-10,340.16,189.27,174.02,162.61
2001-01-11,340.47,189.38,174.32,162.93
2001-01-12,343.16,189.49,174.72,163.87
2001-01-15,342.82,189.60,174.43,163.27
2001-01-16,342.29,189.70,174.80,162.29
2001-01-17,345.40,189.81,174.66,164.38
2001-01-18,348.73,189.92,174.89,167.25
2001-01-19,352.11,190.03,175.13,169.66
2001-01-22,349.93,190.13,175.29,167.55
2001-01-23,354.33,190.24,175.42,170.08
2001-01-24,354.52,190.34,175.50,171.81
2001-01-25,354.52,190.45,176.78,171.29
2001-01-26,355.56,190.56,176.80,170.77
2001-01-29,359.23,190.66,176.92,172.46
2001-01-30,357.80,190.77,176.57,171.27
2001-01-31,358.77,190.88,176.54,171.53
2001-02-01,344.36,190.98,176.79,166.41
2001-02-02,341.50,191.09,178.54,163.31
2001-02-05,349.20,191.20,178.64,161.00
2001-02-06,352.07,191.30,178.95,162.87
2001-02-07,350.76,191.41,179.53,161.23
2001-02-08,355.43,191.52,178.76,164.67
2001-02-09,354.87,191.62,178.09,165.28
2001-02-12,354.88,191.73,177.46,164.64
2001-02-13,354.75,191.84,177.37,164.20
2001-02-14,357.45,191.94,178.18,164.65
2001-02-15,357.86,192.05,177.45,164.70
2001-02-16,350.98,192.16,178.59,159.18
2001-02-19,347.31,192.27,179.37,155.63
2001-02-20,345.27,192.37,179.70,154.01
2001-02-21,343.94,192.48,181.28,151.33
2001-02-22,345.35,192.59,182.43,151.41
2001-02-23,347.64,192.70,183.04,153.49
2001-02-28,348.96,192.80,183.18,153.96
2001-03-01,350.30,192.91,182.96,155.40
2001-03-02,352.65,193.02,182.31,158.70
2001-03-05,354.38,193.13,181.21,159.68
2001-03-06,353.62,193.23,180.99,160.34
2001-03-07,352.52,193.34,182.63,157.37
2001-03-08,351.79,193.45,182.58,157.73
2001-03-09,348.60,193.56,184.50,155.05
2001-03-12,343.37,193.67,184.08,153.02
2001-03-13,339.67,193.77,184.70,150.10
2001-03-14,336.17,193.88,185.97,146.76
2001-03-15,336.54,193.99,186.87,147.03
2001-03-16,335.48,194.10,190.03,146.22
2001-03-19,332.25,194.21,190.57,144.12
2001-03-20,335.93,194.31,187.45,144.38
2001-03-21,335.80,194.42,188.09,143.84
2001-03-22,325.08,194.54,191.84,136.29
2001-03-23,328.03,194.65,193.34,135.98
2001-03-26,335.44,194.76,191.43,142.32
2001-03-27,337.72,194.88,190.20,142.83
2001-03-28,336.81,194.99,189.61,141.03
2001-03-29,335.84,195.10,191.39,140.17
2001-03-30,333.16,195.21,193.61,136.04
2001-04-02,333.23,195.33,193.32,136.86
2001-04-03,328.91,195.44,194.64,132.56
2001-04-04,331.62,195.55,193.75,134.29
2001-04-05,335.55,195.67,193.36,137.54
2001-04-06,338.48,195.78,192.75,139.68
2001-04-09,336.68,195.89,193.84,140.33
2001-04-10,342.28,196.01,191.87,144.41
2001-04-11,343.37,196.12,191.53,143.59
2001-04-12,343.37,196.23,193.22,141.33
2001-04-16,339.46,196.35,195.48,140.18
2001-04-17,338.63,196.46,196.04,138.40
2001-04-18,344.17,196.58,194.81,143.02
2001-04-19,341.14,196.69,195.99,141.64
2001-04-20,330.96,196.81,200.30,132.90
2001-04-23,330.16,196.93,202.29,131.10
2001-04-24,334.51,197.05,201.86,135.51
2001-04-25,334.66,197.16,206.10,135.68
2001-04-26,340.99,197.28,201.89,140.41
2001-04-27,347.67,197.40,198.66,144.30
2001-04-30,344.77,197.52,195.67,144.66
2001-05-02,341.69,197.64,199.18,142.40
2001-05-03,343.41,197.75,200.21,143.75
2001-05-04,348.95,197.87,198.72,146.46
2001-05-07,347.75,197.99,196.66,144.77
2001-05-08,344.68,198.11,199.90,142.25
2001-05-09,346.16,198.23,202.29,141.89
2001-05-10,349.04,198.35,203.27,144.64
2001-05-11,344.27,198.46,204.77,141.12
2001-05-14,340.86,198.58,206.56,136.83
2001-05-15,339.92,198.70,209.44,137.27
2001-05-16,342.01,198.82,207.96,140.18
2001-05-17,345.16,198.94,206.32,143.06
2001-05-18,343.39,199.06,205.47,143.28
2001-05-21,343.05,199.18,208.49,144.55
2001-05-22,343.05,199.30,206.56,145.36
2001-05-23,342.32,199.42,209.83,142.27
2001-05-24,340.16,199.54,210.43,140.22
2001-05-25,338.70,199.66,209.61,138.30
2001-05-28,336.64,199.78,208.37,136.65
2001-05-29,338.17,199.91,209.81,138.87
2001-05-30,339.03,200.03,211.34,139.29
2001-05-31,340.69,200.15,211.37,140.97
2001-06-01,339.97,200.28,213.46,140.43
2001-06-04,343.47,200.40,211.63,144.90
2001-06-05,344.49,200.52,214.02,146.99
2001-06-06,347.56,200.65,213.35,148.04
2001-06-07,345.42,200.77,213.88,148.56
2001-06-08,347.52,200.89,211.55,149.64
2001-06-11,345.28,201.02,212.47,147.15
2001-06-12,342.79,201.14,214.12,145.13
2001-06-13,348.24,201.26,215.66,148.48
2001-06-15,346.67,201.38,215.67,145.84
2001-06-18,340.67,201.51,220.21,140.06
2001-06-19,338.08,201.63,221.00,138.79
2001-06-20,340.09,201.76,221.66,139.78
2001-06-21,344.69,201.89,215.44,141.75
2001-06-22,344.95,202.03,208.65,142.54
2001-06-25,344.42,202.16,205.97,140.98
2001-06-26,342.77,202.30,207.25,139.79
2001-06-27,342.91,202.43,208.11,139.80
2001-06-28,341.74,202.57,205.31,138.10
2001-06-29,344.64,202.70,206.44,139.65
2001-07-02,346.37,202.84,208.23,140.43
2001-07-03,344.66,202.97,209.54,139.85
2001-07-04,341.52,203.11,214.12,136.73
2001-07-05,340.46,203.24,215.97,136.14
2001-07-06,336.55,203.38,223.40,134.03
2001-07-09,336.55,203.51,219.87,133.26
2001-07-10,332.19,203.65,222.14,132.50
2001-07-11,327.97,203.79,226.60,130.20
2001-07-12,330.77,203.92,227.70,132.82
2001-07-13,332.95,204.06,228.73,134.14
2001-07-16,329.45,204.20,232.68,134.27
2001-07-17,330.20,204.34,226.64,135.05
2001-07-18,329.03,204.47,221.19,134.72
2001-07-19,328.53,204.62,224.20,133.09
2001-07-20,330.22,204.76,220.09,133.42
2001-07-23,334.80,204.90,215.92,136.31
2001-07-24,333.41,205.04,217.17,134.42
2001-07-25,334.85,205.18,223.14,132.97
2001-07-26,335.62,205.32,222.45,133.43
2001-07-27,337.68,205.46,223.65,133.32
2001-07-30,340.37,205.60,217.95,134.30
2001-07-31,339.48,205.75,217.76,132.41
2001-08-01,338.85,205.89,223.33,132.44
2001-08-02,337.63,206.03,222.81,132.72
2001-08-03,339.72,206.17,222.88,133.19
2001-08-06,342.00,206.31,221.14,134.30
2001-08-07,343.73,206.46,219.10,135.55
2001-08-08,345.56,206.60,221.26,135.28
2001-08-09,345.50,206.74,220.94,133.78
2001-08-10,345.87,206.88,222.50,132.99
2001-08-13,344.03,207.03,223.11,132.97
2001-08-14,344.53,207.17,225.17,132.77
2001-08-15,345.65,207.31,223.96,132.44
2001-08-16,344.19,207.46,222.81,130.05
2001-08-17,339.09,207.60,226.02,127.03
2001-08-20,338.02,207.74,226.65,126.10
2001-08-21,336.44,207.89,227.08,125.55
2001-08-22,337.07,208.03,225.98,125.08
2001-08-23,335.01,208.17,226.44,123.31
2001-08-24,336.19,208.32,228.39,124.32
2001-08-27,334.85,208.46,229.15,124.77
2001-08-28,336.47,208.61,228.97,125.35
2001-08-29,338.12,208.75,228.16,126.26
2001-08-30,334.76,208.90,227.52,124.51
2001-08-31,334.98,209.04,228.54,124.14
2001-09-03,333.56,209.18,229.20,123.02
2001-09-04,335.28,209.33,229.66,124.19
2001-09-05,334.14,209.47,229.91,121.35
2001-09-06,333.20,209.62,232.22,119.88
2001-09-10,326.90,209.76,232.99,115.96
2001-09-11,322.96,209.91,236.18,110.05
2001-09-12,319.04,210.05,239.51,107.36
2001-09-13,309.24,210.20,241.63,103.16
2001-09-14,296.98,210.34,241.70,94.40
2001-09-17,302.71,210.49,238.95,100.01
2001-09-18,306.06,210.64,239.97,101.09
2001-09-19,308.87,210.78,242.41,102.41
2001-09-20,306.72,210.93,244.71,102.14
2001-09-21,299.37,211.07,250.85,98.69
2001-09-24,305.00,211.22,247.87,102.17
2001-09-25,304.37,211.37,243.02,100.13
2001-09-26,299.93,211.51,244.19,96.56
2001-09-27,299.94,211.66,242.27,95.86
2001-09-28,306.43,211.81,239.26,102.07
2001-10-01,305.36,211.95,240.63,100.78
2001-10-02,303.90,212.10,242.17,100.35
2001-10-03,300.62,212.25,244.40,99.06
2001-10-04,300.71,212.39,244.75,97.88
2001-10-05,300.03,212.54,246.66,97.67
2001-10-08,299.62,212.69,249.24,97.28
2001-10-09,300.79,212.84,248.97,98.31
2001-10-10,303.94,212.98,248.85,100.00
2001-10-11,308.35,213.13,248.98,102.59
2001-10-15,314.59,213.28,248.90,105.09
2001-10-16,318.62,213.43,246.54,108.93
2001-10-17,319.43,213.57,243.72,109.30
2001-10-18,316.99,213.72,245.63,106.65
2001-10-19,321.03,213.87,246.96,107.56
2001-10-22,328.69,214.02,243.40,110.98
2001-10-23,331.74,214.16,243.33,112.56
2001-10-24,329.89,214.31,245.75,111.18
2001-10-25,331.08,214.46,245.66,111.54
2001-10-26,334.08,214.61,244.42,114.01
2001-10-29,328.63,214.76,244.03,111.45
2001-10-30,323.80,214.91,243.90,107.42
2001-10-31,325.41,215.05,242.46,107.99
2001-11-01,327.89,215.20,240.21,109.13
2001-11-05,335.70,215.35,234.73,114.43
2001-11-06,341.13,215.50,232.90,118.78
2001-11-07,346.08,215.65,233.36,122.08
2001-11-08,344.73,215.80,229.03,122.14
2001-11-09,344.25,215.95,227.02,121.17
2001-11-12,341.60,216.10,228.41,120.81
2001-11-13,349.28,216.25,226.33,124.95
2001-11-14,348.63,216.40,226.59,123.85
2001-11-16,348.64,216.55,227.42,124.36
2001-11-19,351.77,216.70,225.29,125.55
2001-11-20,349.51,216.85,227.05,123.73
2001-11-21,349.60,217.00,227.60,122.15
2001-11-22,354.19,217.15,227.34,124.59
2001-11-23,359.78,217.30,225.11,128.62
2001-11-26,366.08,217.45,222.96,131.51
2001-11-27,363.94,217.60,220.37,131.11
2001-11-28,357.96,217.75,222.63,127.99
2001-11-29,351.17,217.90,224.56,123.99
2001-11-30,352.40,218.05,226.48,124.68
2001-12-03,355.43,218.20,220.98,126.57
2001-12-04,358.22,218.35,217.55,128.82
2001-12-05,358.03,218.50,217.70,127.64
2001-12-06,359.67,218.66,218.85,129.27
2001-12-07,360.69,218.81,215.00,129.78
2001-12-10,358.74,218.96,211.19,128.14
2001-12-11,362.43,219.11,209.74,129.67
2001-12-12,364.13,219.26,210.94,129.24
2001-12-13,362.66,219.41,213.59,128.85
2001-12-14,361.89,219.57,213.52,124.84
2001-12-17,361.67,219.72,211.20,125.16
2001-12-18,365.27,219.87,209.85,127.08
2001-12-19,364.37,220.02,205.37,128.70
2001-12-20,361.30,220.17,207.81,125.57
2001-12-21,363.60,220.33,208.79,126.83
2001-12-24,363.60,220.48,209.39,127.81
2001-12-26,368.40,220.63,207.30,128.80
2001-12-27,375.50,220.78,207.93,131.76
2001-12-28,377.28,220.94,207.83,132.17
2001-12-31,377.28,221.09,207.83,132.66
2002-01-02,377.28,221.24,206.59,133.15
2002-01-03,377.28,221.40,205.39,136.68
2002-01-04,385.15,221.55,206.91,137.00
2002-01-07,385.86,221.70,209.83,138.21
2002-01-08,384.89,221.85,210.07,136.81
2002-01-09,384.89,222.01,213.11,135.12
2002-01-10,381.35,222.16,214.03,131.59
2002-01-11,384.16,222.32,216.46,132.06
2002-01-14,380.05,222.47,215.60,127.13
2002-01-15,379.64,222.62,212.32,126.98
2002-01-16,379.06,222.78,213.77,125.95
2002-01-17,382.09,222.93,211.74,127.81
2002-01-18,386.17,223.08,212.74,128.30
2002-01-21,383.64,223.24,212.65,127.02
2002-01-22,385.62,223.39,211.97,126.27
2002-01-23,386.54,223.55,213.20,126.18
2002-01-24,387.66,223.70,214.79,127.67
2002-01-25,387.66,223.86,215.37,127.67
2002-01-28,383.41,224.01,217.00,126.09
2002-01-29,381.57,224.17,217.05,123.65
2002-01-30,378.11,224.32,218.40,120.12
2002-01-31,385.37,224.48,216.60,122.49
2002-02-01,384.55,224.63,216.40,121.85
2002-02-04,381.54,224.79,217.00,120.32
2002-02-05,380.92,224.94,216.87,120.98
2002-02-06,386.09,225.10,216.80,123.05
2002-02-07,389.02,225.25,219.60,122.62
2002-02-08,387.06,225.41,221.15,121.78
2002-02-13,387.27,225.57,217.04,122.51
2002-02-14,391.30,225.72,217.19,125.63
2002-02-15,394.53,225.88,218.36,127.50
2002-02-18,393.95,226.03,217.50,126.16
2002-02-19,394.51,226.19,217.19,126.61
2002-02-20,395.48,226.35,217.50,125.84
2002-02-21,402.85,226.50,217.12,130.47
2002-02-22,404.26,226.66,217.40,130.83
2002-02-25,411.93,226.81,215.51,133.52
2002-02-26,412.52,226.97,214.48,134.16
2002-02-27,415.27,227.12,213.41,135.78
2002-02-28,416.12,227.28,210.32,136.16
2002-03-01,418.18,227.43,211.34,136.40
2002-03-04,417.59,227.59,209.87,137.26
2002-03-05,417.98,227.74,208.25,137.55
2002-03-06,412.24,227.90,210.66,132.97
2002-03-07,415.42,228.05,211.94,133.41
2002-03-08,416.49,228.21,211.21,133.73
2002-03-11,415.43,228.37,210.36,133.48
2002-03-12,419.24,228.52,210.44,135.22
2002-03-13,423.60,228.68,209.30,136.93
2002-03-14,423.11,228.83,209.95,136.22
2002-03-15,426.86,228.99,210.86,137.30
2002-03-18,428.18,229.15,209.64,137.86
2002-03-19,428.32,229.30,209.87,136.68
2002-03-20,428.38,229.46,209.40,134.93
2002-03-21,424.31,229.61,210.26,132.91
2002-03-22,419.14,229.77,210.55,129.25
2002-03-25,418.60,229.92,211.74,128.45
2002-03-26,421.49,230.08,210.50,129.74
2002-03-27,422.43,230.23,209.32,130.07
2002-03-28,422.40,230.39,208.11,128.69
2002-04-01,423.13,230.55,207.97,128.13
2002-04-02,422.02,230.70,206.20,129.14
2002-04-03,419.67,230.86,205.79,126.81
2002-04-04,420.95,231.01,207.06,126.98
2002-04-05,422.56,231.17,205.32,128.17
2002-04-08,421.37,231.32,205.17,126.72
2002-04-09,422.82,231.48,204.59,127.11
2002-04-10,425.91,231.63,203.56,128.53
2002-04-11,427.67,231.79,203.39,129.86
2002-04-12,431.05,231.94,205.89,131.28
2002-04-15,429.82,232.10,207.61,130.68
2002-04-16,431.47,232.25,207.54,131.14
2002-04-17,435.11,232.41,207.48,132.59
2002-04-18,432.51,232.56,208.93,130.36
2002-04-19,432.79,232.72,208.41,130.48
2002-04-22,428.51,232.87,209.11,127.16
2002-04-23,429.31,233.03,210.36,127.06
2002-04-24,431.83,233.19,211.09,128.48
2002-04-25,431.32,233.34,211.97,127.52
2002-04-26,432.50,233.50,211.00,127.01
2002-04-29,429.49,233.65,212.17,126.05
2002-04-30,430.30,233.81,211.60,126.83
2002-05-02,423.66,233.96,212.90,123.14
2002-05-03,419.24,234.12,216.29,120.81
2002-05-06,415.12,234.27,217.89,119.38
2002-05-07,418.83,234.43,216.52,120.05
2002-05-08,420.45,234.58,218.01,120.89
2002-05-09,415.97,234.74,219.61,118.74
2002-05-10,412.39,234.89,222.46,116.07
2002-05-13,410.41,235.05,223.48,116.05
2002-05-14,413.83,235.21,225.29,117.74
2002-05-15,415.47,235.36,224.96,118.61
2002-05-16,418.55,235.52,222.11,121.39
2002-05-17,418.03,235.68,221.79,121.70
2002-05-20,416.20,235.84,221.56,122.14
2002-05-21,415.88,235.99,222.01,122.23
2002-05-22,415.47,236.15,224.06,122.24
2002-05-23,411.98,236.31,226.57,119.73
2002-05-24,412.81,236.46,226.06,120.91
2002-05-27,414.00,236.62,225.96,121.64
2002-05-28,414.68,236.78,226.14,123.17
2002-05-29,417.05,236.94,225.71,124.22
2002-05-31,417.58,237.09,225.88,124.51
2002-06-03,414.43,237.24,227.61,122.74
2002-06-04,412.51,237.36,230.16,121.20
2002-06-05,412.70,237.50,233.64,121.81
2002-06-06,405.55,237.65,236.61,117.86
2002-06-07,404.90,237.80,239.21,117.32
2002-06-10,408.98,237.96,236.16,120.51
2002-06-11,407.13,238.12,238.82,119.37
2002-06-12,405.68,238.27,246.18,117.75
2002-06-13,404.44,238.43,241.13,116.74
2002-06-14,397.64,238.59,243.45,112.67
2002-06-17,401.05,238.75,240.24,114.32
2002-06-18,402.08,238.91,239.14,114.88
2002-06-19,400.33,239.07,242.10,113.21
2002-06-20,390.67,239.23,246.35,107.52
2002-06-21,380.51,239.39,249.98,101.72
2002-06-24,382.86,239.55,253.19,102.13
2002-06-25,388.04,239.71,250.74,103.65
2002-06-26,387.59,239.87,256.01,101.64
2002-06-27,392.34,240.03,256.09,104.77
2002-06-28,398.16,240.19,254.76,107.72
2002-07-01,395.94,240.36,256.11,105.90
2002-07-02,396.91,240.52,261.00,104.04
2002-07-03,391.62,240.68,256.31,102.51
2002-07-04,391.91,240.84,255.09,102.86
2002-07-05,389.91,241.00,257.47,101.58
2002-07-08,391.29,241.16,257.15,102.42
2002-07-09,391.29,241.32,255.72,102.62
2002-07-10,390.33,241.48,255.63,102.83
2002-07-11,391.11,241.65,252.86,102.46
2002-07-12,393.11,241.81,252.10,104.54
2002-07-15,392.53,241.97,254.86,102.84
2002-07-16,391.90,242.13,256.79,102.44
2002-07-17,395.24,242.29,257.80,103.33
2002-07-18,398.70,242.45,257.70,104.21
2002-07-19,397.15,242.61,256.79,103.24
2002-07-22,390.47,242.77,258.09,98.88
2002-07-23,381.46,242.92,260.92,94.21
2002-07-24,380.42,243.08,264.03,93.86
2002-07-25,377.14,243.24,267.10,93.38
2002-07-26,376.29,243.40,270.28,91.34
2002-07-29,378.57,243.56,281.67,90.84
2002-07-30,372.51,243.72,292.81,89.94
2002-07-31,378.67,243.88,307.08,93.53
2002-08-01,380.57,244.04,298.03,93.37
2002-08-02,388.30,244.20,271.40,94.64
2002-08-05,386.93,244.36,275.25,92.82
2002-08-06,387.34,244.52,287.24,93.01
2002-08-07,390.37,244.68,274.05,94.33
2002-08-08,401.25,244.83,258.69,99.56
2002-08-09,395.15,244.99,268.37,97.17
2002-08-12,388.52,245.15,277.47,94.18
2002-08-13,386.66,245.31,287.45,93.19
2002-08-14,379.29,245.47,286.30,89.49
2002-08-15,379.35,245.63,285.82,89.21
2002-08-16,381.61,245.80,283.21,90.53
2002-08-19,384.03,245.96,278.93,91.77
2002-08-20,381.84,246.12,276.96,90.20
2002-08-21,380.98,246.28,275.81,90.64
2002-08-22,382.32,246.44,281.39,91.89
2002-08-23,384.37,246.60,278.87,93.30
